Date,STB,VIC,SSI,MSN,FPT,HAG,KDC,EIB,DPM,VNM,REE,OGC,IJC,VCB,PNJ,BVH,ITA,HPG,CTG,SJS,QCG,PVD,CII,SBT,VSH,KDH,DIG,GMD
2022-12-21,23550.0,54900.0,18569.0,94900.0,66361.0,8910.0,62000.0,23999.0,39830.0,78297.0,62982.0,7910.0,9936.0,78700.0,80972.0,48000.0,4350.0,18900.0,27500.0,46000.0,4260.0,17600.0,12800.0,13227.0,29496.0,25100.0,15600.0,45500.0
2022-12-22,23400.0,55000.0,18376.0,94400.0,66361.0,8900.0,62300.0,23332.0,39649.0,77000.0,62982.0,8200.0,10172.0,79300.0,80528.0,48200.0,4350.0,18900.0,27600.0,45000.0,4130.0,17700.0,13300.0,13591.0,29449.0,26850.0,16100.0,46200.0
2022-12-23,23500.0,55100.0,17606.0,95000.0,67049.0,8620.0,62500.0,23207.0,39195.0,76200.0,63325.0,7720.0,10093.0,79100.0,80233.0,47900.0,4100.0,18350.0,27650.0,48000.0,4050.0,17900.0,13000.0,13409.0,30146.0,26250.0,15850.0,46000.0
2022-12-26,21900.0,52900.0,16404.0,91500.0,65673.0,8030.0,62300.0,21832.0,37971.0,76000.0,60240.0,7180.0,9426.0,78900.0,79790.0,45500.0,3820.0,17100.0,26050.0,46100.0,3800.0,17600.0,12200.0,12500.0,29728.0,24650.0,14750.0,44600.0
2022-12-27,22500.0,53400.0,17510.0,91600.0,65759.0,8590.0,62500.0,22582.0,39014.0,76600.0,61697.0,7500.0,9779.0,79100.0,79790.0,46500.0,4080.0,18250.0,26600.0,45500.0,4000.0,17950.0,12850.0,12591.0,29635.0,26350.0,15750.0,45900.0
2022-12-28,22900.0,53500.0,17462.0,93000.0,65931.0,8600.0,65000.0,23249.0,39241.0,77000.0,61526.0,7350.0,9700.0,80000.0,81267.0,46700.0,4170.0,18200.0,27150.0,45500.0,4040.0,18300.0,13000.0,13000.0,29635.0,27050.0,15700.0,45550.0
2022-12-29,22350.0,53600.0,16933.0,94000.0,65502.0,8900.0,65000.0,22499.0,39014.0,77000.0,61526.0,7860.0,9504.0,80700.0,84715.0,46500.0,4130.0,18000.0,27000.0,45100.0,3980.0,17900.0,13000.0,13182.0,29356.0,27950.0,14800.0,45400.0
2022-12-30,22500.0,53800.0,17029.0,93000.0,66103.0,9160.0,65000.0,23291.0,38969.0,76100.0,61269.0,8400.0,9504.0,80000.0,88556.0,46600.0,4050.0,18000.0,27250.0,45500.0,3980.0,17850.0,12900.0,13182.0,29356.0,26500.0,14300.0,45400.0
2023-01-03,23500.0,56800.0,18184.0,96000.0,68768.0,9490.0,65000.0,22832.0,39513.0,78500.0,62126.0,8410.0,10132.0,82600.0,88162.0,47700.0,4310.0,19250.0,28000.0,47600.0,4250.0,18550.0,13800.0,13455.0,29914.0,28000.0,15300.0,46000.0
2023-01-04,23300.0,56000.0,18280.0,99300.0,68768.0,9020.0,65000.0,22624.0,40829.0,79300.0,62640.0,8430.0,10211.0,82800.0,87670.0,47700.0,4380.0,19400.0,28500.0,44600.0,4300.0,19150.0,13850.0,12727.0,30193.0,27850.0,15700.0,46000.0
2023-01-05,24200.0,56200.0,18569.0,99500.0,69284.0,9350.0,64500.0,22999.0,40466.0,81200.0,63839.0,8400.0,10368.0,84000.0,88162.0,48050.0,4300.0,19800.0,28500.0,44550.0,4300.0,19000.0,13900.0,12864.0,31911.0,27700.0,15850.0,46050.0
2023-01-06,24300.0,56100.0,18184.0,95800.0,69026.0,9350.0,64500.0,23416.0,38470.0,79800.0,63668.0,8460.0,10093.0,84000.0,87468.0,48050.0,4110.0,19400.0,28600.0,44050.0,4260.0,18400.0,13450.0,12455.0,31679.0,27800.0,15100.0,46600.0
2023-01-09,24650.0,55000.0,18280.0,96500.0,69026.0,9100.0,64000.0,23999.0,38197.0,80700.0,62897.0,8460.0,10015.0,86900.0,87468.0,47900.0,4110.0,19600.0,29100.0,46900.0,4170.0,18650.0,13650.0,12318.0,31122.0,27950.0,14800.0,47300.0
2023-01-10,24950.0,54500.0,18184.0,95400.0,69112.0,9110.0,62000.0,23416.0,38197.0,81000.0,61697.0,8200.0,10290.0,87300.0,87270.0,48000.0,4100.0,19800.0,28550.0,44800.0,4170.0,18850.0,14000.0,12500.0,31122.0,27900.0,15100.0,47950.0
2023-01-11,24700.0,55100.0,18569.0,96000.0,69542.0,9400.0,62000.0,21832.0,37789.0,79400.0,62126.0,7800.0,10290.0,85100.0,86080.0,48600.0,4140.0,20200.0,29100.0,44350.0,4180.0,18900.0,14000.0,12636.0,31168.0,28100.0,15500.0,47500.0
2023-01-12,24950.0,55000.0,18569.0,93300.0,69370.0,9300.0,62000.0,20833.0,37063.0,80000.0,62126.0,7500.0,10368.0,84800.0,85286.0,49100.0,4140.0,20050.0,28900.0,46000.0,4190.0,20200.0,13800.0,12500.0,31168.0,26800.0,15200.0,47750.0
2023-01-13,25300.0,55000.0,18472.0,95000.0,68768.0,9140.0,62000.0,21457.0,37290.0,80600.0,61526.0,8000.0,10604.0,85800.0,85584.0,48900.0,4100.0,19950.0,29100.0,47000.0,4190.0,19950.0,13700.0,12500.0,31122.0,26200.0,15250.0,47750.0
2023-01-16,25500.0,54800.0,18665.0,94900.0,69456.0,8950.0,61000.0,22291.0,37199.0,79400.0,60754.0,7780.0,10918.0,87300.0,86774.0,48150.0,4030.0,20250.0,30000.0,46900.0,4200.0,20000.0,13900.0,12273.0,30657.0,26350.0,14900.0,47000.0
2023-01-17,26550.0,55200.0,19627.0,97500.0,70487.0,9070.0,61900.0,22291.0,38107.0,80900.0,59126.0,7930.0,11232.0,89400.0,87270.0,48600.0,4130.0,21650.0,30600.0,46800.0,4180.0,20950.0,14600.0,12409.0,31540.0,26800.0,15500.0,48000.0
2023-01-18,26800.0,56700.0,19771.0,99900.0,71691.0,9430.0,62100.0,22249.0,38288.0,81300.0,59212.0,7880.0,11154.0,90000.0,87765.0,48400.0,4300.0,21700.0,30750.0,46800.0,4300.0,20850.0,14800.0,12773.0,31725.0,27800.0,16550.0,48800.0
2023-01-19,26800.0,57400.0,20397.0,102000.0,72120.0,9630.0,62800.0,22582.0,38333.0,81300.0,59898.0,7690.0,11271.0,93000.0,88162.0,49900.0,4320.0,21150.0,31100.0,47000.0,4400.0,21000.0,14650.0,13091.0,31911.0,27600.0,16500.0,51100.0
2023-01-27,26650.0,59200.0,20156.0,103700.0,72206.0,9610.0,62500.0,22457.0,38379.0,80000.0,62126.0,7730.0,11311.0,93000.0,93220.0,51000.0,4430.0,21500.0,30350.0,48000.0,4390.0,20900.0,14800.0,13091.0,32143.0,27650.0,16150.0,51900.0
2023-01-30,25850.0,57700.0,20204.0,102000.0,71949.0,9410.0,62000.0,21666.0,39241.0,79400.0,62982.0,8100.0,11468.0,89900.0,91435.0,50500.0,4740.0,21750.0,29750.0,48000.0,4510.0,20550.0,15250.0,13227.0,32887.0,27750.0,17000.0,51600.0
2023-01-31,27100.0,57100.0,20781.0,101100.0,71777.0,9520.0,61800.0,21666.0,39649.0,77100.0,63925.0,8070.0,11625.0,91900.0,89451.0,50400.0,4830.0,22100.0,30500.0,48000.0,4450.0,21000.0,15350.0,13409.0,34001.0,28000.0,17500.0,53000.0
2023-02-01,25650.0,55200.0,19386.0,95200.0,70487.0,8910.0,61300.0,21416.0,38243.0,77200.0,62640.0,7650.0,10839.0,89100.0,85980.0,50000.0,4500.0,21100.0,29000.0,47700.0,4350.0,19700.0,14300.0,14318.0,34001.0,26500.0,16300.0,51500.0
2023-02-02,26150.0,55800.0,19386.0,96700.0,70401.0,8550.0,60100.0,21082.0,38651.0,76700.0,62040.0,7490.0,10564.0,90600.0,84790.0,49950.0,4240.0,21300.0,29200.0,46500.0,4250.0,19650.0,13850.0,14318.0,34466.0,26600.0,15600.0,53000.0
2023-02-03,26050.0,56000.0,19001.0,96500.0,68854.0,8610.0,59800.0,21082.0,38832.0,76000.0,60412.0,7560.0,10660.0,93000.0,81419.0,49700.0,4200.0,21100.0,29050.0,46900.0,4200.0,19300.0,13950.0,14637.0,34141.0,26950.0,15650.0,54600.0
2023-02-06,25700.0,56000.0,19242.0,96300.0,69198.0,8730.0,60000.0,21499.0,39105.0,77400.0,62468.0,7550.0,10842.0,96000.0,83104.0,50600.0,4210.0,21150.0,29900.0,47450.0,4250.0,19350.0,13900.0,14182.0,34001.0,27350.0,15900.0,56200.0
2023-02-07,25750.0,55000.0,18328.0,94100.0,69370.0,8600.0,59600.0,20833.0,38696.0,76100.0,62982.0,7140.0,10614.0,92000.0,82410.0,49200.0,4120.0,19750.0,29200.0,45650.0,4110.0,19350.0,13500.0,13227.0,34234.0,27200.0,15000.0,53600.0
2023-02-08,25000.0,54400.0,18761.0,93500.0,69800.0,8550.0,59600.0,20374.0,39195.0,75800.0,62982.0,7200.0,10797.0,94200.0,82212.0,49250.0,4100.0,20850.0,29900.0,46800.0,4180.0,19500.0,13850.0,13227.0,34373.0,27000.0,14950.0,52100.0
2023-02-09,24450.0,54200.0,18617.0,91800.0,69370.0,8530.0,58800.0,20541.0,38651.0,75000.0,62126.0,7200.0,10842.0,93000.0,82212.0,49350.0,4160.0,20600.0,29400.0,46700.0,4190.0,20850.0,13750.0,13227.0,34559.0,26950.0,14800.0,53800.0
2023-02-10,23650.0,54000.0,18280.0,91200.0,69370.0,8250.0,61800.0,19124.0,38016.0,75900.0,61269.0,7210.0,10204.0,94500.0,82609.0,49800.0,4100.0,20500.0,29100.0,45650.0,4110.0,20300.0,13400.0,13318.0,34187.0,27500.0,14200.0,52600.0
2023-02-13,24500.0,53400.0,17799.0,92900.0,69370.0,7680.0,61600.0,17791.0,38606.0,75300.0,60412.0,7180.0,9840.0,93500.0,82807.0,48500.0,3880.0,20200.0,29150.0,45800.0,4000.0,20600.0,12600.0,12727.0,33909.0,26000.0,13250.0,52000.0
2023-02-14,24400.0,52900.0,18184.0,92900.0,69456.0,7650.0,61000.0,18416.0,38651.0,74700.0,60240.0,7200.0,10159.0,92500.0,81419.0,49100.0,3950.0,20600.0,28700.0,45800.0,4000.0,20600.0,12650.0,12909.0,34327.0,26600.0,13250.0,51700.0
2023-02-15,23350.0,52900.0,18376.0,93000.0,70143.0,7980.0,60100.0,17499.0,39150.0,76000.0,60412.0,7430.0,10569.0,93000.0,81319.0,49400.0,4060.0,20800.0,28900.0,45100.0,4100.0,21150.0,13100.0,13182.0,34373.0,27500.0,14000.0,51700.0
2023-02-16,23900.0,53400.0,18761.0,92900.0,70143.0,8000.0,59800.0,18333.0,39000.0,76500.0,60840.0,7950.0,10705.0,92400.0,81914.0,50100.0,4130.0,21300.0,29700.0,45500.0,4090.0,22100.0,13400.0,13409.0,34559.0,27800.0,14200.0,52200.0
2023-02-17,24400.0,53500.0,18713.0,91300.0,70143.0,7960.0,58800.0,19200.0,38050.0,76000.0,61012.0,8490.0,10660.0,93000.0,82311.0,50400.0,4110.0,21000.0,29650.0,45100.0,4000.0,22050.0,13500.0,13455.0,34977.0,27800.0,14200.0,52100.0
2023-02-20,25700.0,54100.0,19964.0,94500.0,71175.0,8300.0,58800.0,19150.0,38400.0,77500.0,62468.0,8490.0,11389.0,93800.0,83799.0,51200.0,4340.0,21900.0,30450.0,45200.0,4160.0,22500.0,14300.0,13818.0,35999.0,28300.0,15150.0,53500.0
2023-02-21,25350.0,54300.0,19675.0,93800.0,71175.0,8200.0,58200.0,20200.0,37500.0,77200.0,62468.0,8900.0,12163.0,94200.0,83799.0,50500.0,4370.0,21600.0,29850.0,45200.0,4160.0,22200.0,14200.0,13637.0,36045.0,28100.0,15300.0,53500.0
2023-02-22,24700.0,53000.0,18569.0,91000.0,70315.0,7850.0,57500.0,19700.0,36100.0,75500.0,61183.0,8650.0,12072.0,93000.0,82311.0,50000.0,4200.0,21200.0,28900.0,45400.0,3980.0,21300.0,13500.0,13182.0,35674.0,26800.0,14300.0,53500.0
2023-02-23,25000.0,53000.0,18953.0,87600.0,69971.0,7920.0,56900.0,19600.0,35000.0,75700.0,59983.0,8630.0,12619.0,93300.0,81419.0,49600.0,4130.0,21500.0,29000.0,45100.0,4000.0,21800.0,13500.0,13136.0,35767.0,26650.0,14250.0,52200.0
2023-02-24,24300.0,52900.0,18280.0,85900.0,69456.0,7790.0,55800.0,19150.0,35800.0,74700.0,59983.0,8500.0,12619.0,93500.0,80328.0,48900.0,4170.0,20800.0,28250.0,44800.0,3950.0,20800.0,13150.0,13273.0,36045.0,26000.0,13800.0,51500.0
2023-02-27,23600.0,52500.0,17558.0,79900.0,69026.0,7400.0,55000.0,18200.0,34850.0,75200.0,58698.0,8000.0,11753.0,92800.0,75468.0,48200.0,4060.0,20100.0,27550.0,44500.0,3900.0,21000.0,12950.0,12727.0,35906.0,25450.0,13200.0,48700.0
2023-02-28,23750.0,52600.0,17558.0,82000.0,69198.0,7450.0,55400.0,18000.0,35000.0,75500.0,58959.0,8110.0,11024.0,93500.0,76262.0,48500.0,4010.0,20000.0,27400.0,44500.0,3890.0,21200.0,12950.0,13273.0,35952.0,25450.0,13500.0,48900.0
2023-03-01,25400.0,52700.0,18232.0,80500.0,69198.0,7700.0,56000.0,18000.0,34850.0,76900.0,59133.0,8210.0,11708.0,93000.0,76956.0,49450.0,4060.0,20900.0,28250.0,44500.0,3890.0,22000.0,13400.0,13455.0,35952.0,24650.0,12600.0,50500.0
2023-03-02,25600.0,52800.0,17943.0,79000.0,68768.0,7620.0,55900.0,18350.0,34850.0,76500.0,59742.0,8780.0,11252.0,93200.0,79634.0,49000.0,4040.0,20600.0,27800.0,44300.0,3900.0,21700.0,13250.0,13818.0,36603.0,24900.0,12600.0,50300.0
2023-03-03,25000.0,52700.0,17751.0,76000.0,67479.0,7450.0,55300.0,18000.0,34700.0,76000.0,58350.0,8770.0,11024.0,90900.0,78741.0,48450.0,4010.0,20350.0,27800.0,43800.0,3880.0,21650.0,13000.0,13182.0,36231.0,24350.0,11750.0,49100.0
2023-03-06,24900.0,52600.0,18039.0,74400.0,67221.0,7460.0,55000.0,18250.0,34300.0,75000.0,58263.0,8500.0,11571.0,91000.0,77848.0,48000.0,4070.0,20400.0,28350.0,45400.0,3920.0,21600.0,13250.0,13273.0,36231.0,25900.0,12550.0,48950.0
2023-03-07,25000.0,52700.0,18665.0,78300.0,67736.0,7470.0,54700.0,19500.0,34000.0,75800.0,58611.0,8650.0,11389.0,91900.0,78642.0,48300.0,4060.0,21100.0,29000.0,45350.0,3800.0,21900.0,13300.0,13273.0,36185.0,25800.0,11950.0,49500.0
2023-03-08,25350.0,53000.0,19050.0,80400.0,68338.0,7550.0,54100.0,20400.0,34000.0,76500.0,59133.0,8700.0,11753.0,92200.0,79336.0,49000.0,4140.0,21200.0,29400.0,44800.0,3870.0,22650.0,13500.0,13546.0,36185.0,25900.0,12200.0,51300.0
2023-03-09,26500.0,53000.0,19050.0,80800.0,69284.0,7810.0,53900.0,20400.0,34150.0,76500.0,59133.0,8740.0,11753.0,93000.0,79237.0,49450.0,4300.0,21200.0,29400.0,44500.0,3940.0,22400.0,13800.0,13682.0,36045.0,26000.0,12100.0,51300.0
2023-03-10,26000.0,53100.0,19050.0,83900.0,68338.0,7640.0,53900.0,20500.0,34500.0,76900.0,59307.0,8740.0,11480.0,92100.0,78344.0,49200.0,4180.0,21300.0,29200.0,44950.0,3860.0,21900.0,13500.0,13364.0,35952.0,26500.0,11800.0,51000.0
2023-03-13,25000.0,53300.0,18905.0,84500.0,67822.0,7490.0,54900.0,20100.0,34150.0,76900.0,59655.0,8600.0,11434.0,91500.0,79534.0,49500.0,4140.0,21100.0,29300.0,45000.0,3930.0,21900.0,13850.0,13182.0,36045.0,26500.0,11600.0,50300.0
2023-03-14,24400.0,53000.0,18328.0,83600.0,67651.0,7380.0,55900.0,19350.0,33200.0,76600.0,59220.0,8100.0,11070.0,91000.0,80030.0,48700.0,4020.0,20300.0,29000.0,44800.0,3850.0,20600.0,13650.0,12773.0,36045.0,25800.0,11000.0,50500.0
2023-03-15,25350.0,54000.0,19579.0,84700.0,69198.0,7550.0,56100.0,20000.0,33800.0,77100.0,59828.0,8550.0,11799.0,91400.0,80129.0,49300.0,4150.0,21300.0,29500.0,44100.0,3970.0,21450.0,14400.0,13273.0,35952.0,26550.0,11750.0,50600.0
2023-03-16,24600.0,53300.0,19386.0,83800.0,68080.0,7390.0,55300.0,20050.0,33100.0,76400.0,59133.0,8350.0,11434.0,91000.0,79832.0,48600.0,4070.0,20850.0,28950.0,44000.0,3930.0,20600.0,14000.0,13046.0,35999.0,26250.0,12000.0,50500.0
2023-03-17,25050.0,53200.0,19531.0,83500.0,67908.0,7600.0,52900.0,19550.0,33900.0,74500.0,59133.0,8300.0,11525.0,89000.0,78344.0,50000.0,4040.0,20400.0,29000.0,44000.0,3870.0,20800.0,14100.0,13273.0,36231.0,26750.0,12450.0,49200.0
2023-03-20,24200.0,52800.0,18761.0,81500.0,66705.0,7330.0,53900.0,18750.0,33500.0,74300.0,58002.0,8120.0,11115.0,85100.0,79336.0,49000.0,3840.0,20000.0,28000.0,44200.0,3820.0,19550.0,14300.0,12773.0,35767.0,25750.0,11700.0,49900.0
2023-03-21,24600.0,52800.0,19242.0,80100.0,67135.0,7340.0,54900.0,18550.0,33600.0,74400.0,58263.0,8200.0,11298.0,86500.0,78344.0,49000.0,3900.0,20450.0,28300.0,44000.0,3950.0,19700.0,14350.0,13136.0,35674.0,26200.0,12050.0,50200.0
2023-03-22,24800.0,52800.0,19098.0,80500.0,67479.0,7340.0,55700.0,19000.0,33650.0,74400.0,58263.0,8200.0,11343.0,89000.0,78245.0,49000.0,3890.0,20300.0,28500.0,44000.0,3950.0,19750.0,14200.0,13046.0,35674.0,26100.0,12250.0,50100.0
2023-03-23,25000.0,52800.0,19579.0,79000.0,67049.0,7260.0,58900.0,19000.0,33950.0,75300.0,58350.0,8160.0,11434.0,90700.0,77848.0,48900.0,3870.0,20400.0,28700.0,43900.0,3950.0,20000.0,14450.0,13136.0,35302.0,26150.0,12500.0,50200.0
2023-03-24,25050.0,53300.0,19675.0,78000.0,67565.0,7300.0,59400.0,19100.0,33700.0,75000.0,58698.0,8300.0,11617.0,89000.0,78344.0,48500.0,3880.0,20400.0,28500.0,43800.0,3950.0,20050.0,14500.0,13136.0,35302.0,26600.0,12750.0,49800.0
2023-03-27,25500.0,53300.0,20204.0,76700.0,67994.0,7360.0,59900.0,19200.0,33800.0,74600.0,59133.0,8380.0,11981.0,91000.0,77551.0,48500.0,3900.0,20800.0,28750.0,43000.0,4000.0,20200.0,14700.0,13136.0,35395.0,26700.0,13250.0,51500.0
2023-03-28,25400.0,53400.0,20012.0,77600.0,68080.0,7440.0,60600.0,19000.0,33600.0,74400.0,59133.0,8340.0,11844.0,91800.0,77154.0,48500.0,3900.0,20700.0,28900.0,45000.0,3980.0,20250.0,14650.0,13000.0,35302.0,26750.0,12900.0,51500.0
2023-03-29,25350.0,53500.0,20252.0,78800.0,67908.0,7390.0,60900.0,18900.0,33650.0,74900.0,58437.0,8230.0,11890.0,92300.0,76361.0,48300.0,3890.0,20800.0,29000.0,44850.0,3910.0,20250.0,15000.0,13091.0,35302.0,27050.0,13150.0,50900.0
2023-03-30,26000.0,53700.0,20156.0,79200.0,67994.0,7360.0,60900.0,18950.0,33650.0,75000.0,58524.0,8200.0,11662.0,92700.0,77055.0,48450.0,3890.0,20800.0,29000.0,44600.0,3940.0,20100.0,14800.0,12864.0,35534.0,27000.0,12900.0,51300.0
2023-03-31,26200.0,55000.0,20685.0,77800.0,67994.0,7330.0,60900.0,18900.0,33300.0,74400.0,58785.0,8120.0,11844.0,91400.0,77055.0,48450.0,3900.0,20800.0,29200.0,43000.0,3950.0,20300.0,14600.0,13091.0,36417.0,27600.0,13500.0,51500.0
2023-04-03,26750.0,58000.0,21166.0,76800.0,69542.0,7390.0,60900.0,19600.0,34250.0,74400.0,59220.0,8200.0,12664.0,92800.0,76163.0,49000.0,4000.0,21000.0,29950.0,43000.0,4060.0,21150.0,15150.0,13318.0,36742.0,29300.0,14400.0,52400.0
2023-04-04,26900.0,56800.0,21647.0,78400.0,69198.0,7650.0,60900.0,19550.0,34750.0,74200.0,60698.0,8140.0,12755.0,92000.0,75964.0,49200.0,3990.0,21100.0,29650.0,42800.0,4200.0,21100.0,15500.0,13727.0,36881.0,29150.0,14900.0,53400.0
2023-04-05,26250.0,55500.0,21647.0,78400.0,69284.0,7560.0,60400.0,19600.0,35100.0,74500.0,60959.0,8600.0,12938.0,92100.0,76658.0,49050.0,4110.0,21500.0,30000.0,42450.0,4230.0,21400.0,15700.0,13773.0,37114.0,29000.0,15500.0,53200.0
2023-04-06,25650.0,54500.0,21022.0,77000.0,69026.0,7600.0,60500.0,19300.0,37000.0,74300.0,60263.0,8410.0,12573.0,91200.0,76163.0,48500.0,4100.0,21500.0,29550.0,42000.0,4520.0,21000.0,15250.0,13727.0,37253.0,28500.0,15900.0,52000.0
2023-04-07,26000.0,54400.0,21647.0,77600.0,69198.0,7450.0,60600.0,19100.0,35900.0,74700.0,60350.0,8600.0,12755.0,90000.0,75865.0,48500.0,4070.0,21200.0,29500.0,41700.0,4470.0,20800.0,15350.0,14046.0,37253.0,28050.0,17000.0,52500.0
2023-04-10,25950.0,53800.0,21551.0,77200.0,69026.0,7600.0,61200.0,19100.0,34650.0,74400.0,60872.0,8500.0,12573.0,89000.0,76559.0,48900.0,4080.0,20700.0,29350.0,42000.0,4500.0,20800.0,15050.0,14546.0,37253.0,28350.0,17400.0,52000.0
2023-04-11,25950.0,53600.0,21743.0,77900.0,69026.0,7820.0,61300.0,19250.0,34700.0,74400.0,59828.0,8600.0,12755.0,88200.0,77948.0,49150.0,4150.0,20800.0,29600.0,41950.0,4400.0,21150.0,15200.0,14546.0,37439.0,28500.0,17500.0,53000.0
2023-04-12,26100.0,53100.0,21166.0,79500.0,69026.0,7700.0,61300.0,19550.0,34750.0,74300.0,60698.0,8490.0,13120.0,88300.0,77253.0,48500.0,4240.0,20750.0,29500.0,41700.0,4390.0,21150.0,15000.0,14364.0,37439.0,29850.0,17200.0,53000.0
2023-04-13,26450.0,53000.0,20926.0,79200.0,68424.0,7700.0,61500.0,19600.0,35150.0,73500.0,60002.0,8260.0,13348.0,88200.0,76361.0,48400.0,4160.0,20450.0,29400.0,41600.0,4300.0,21000.0,15400.0,14000.0,37439.0,29750.0,17400.0,54500.0
2023-04-14,25700.0,52900.0,20397.0,78100.0,68424.0,7700.0,62000.0,19750.0,34300.0,72800.0,59133.0,8000.0,12437.0,88400.0,76956.0,48000.0,4060.0,20650.0,29100.0,41250.0,4210.0,20500.0,14900.0,13727.0,37439.0,28600.0,16200.0,53800.0
2023-04-17,25900.0,52900.0,20541.0,78100.0,68424.0,8150.0,62100.0,19750.0,34200.0,71700.0,58959.0,8000.0,12027.0,88400.0,77452.0,47200.0,4080.0,20850.0,29200.0,41050.0,4180.0,20350.0,14700.0,13909.0,37578.0,29200.0,16300.0,54000.0
2023-04-18,25900.0,52800.0,20926.0,78200.0,68252.0,7970.0,62100.0,19500.0,34300.0,73000.0,59133.0,8040.0,12437.0,88000.0,77551.0,47000.0,4020.0,20950.0,29100.0,40900.0,4190.0,20600.0,14900.0,14409.0,37346.0,29000.0,17400.0,53000.0
2023-04-19,25500.0,52600.0,20493.0,78700.0,68166.0,8150.0,62100.0,19950.0,34300.0,72000.0,58785.0,7990.0,12118.0,88500.0,77353.0,46150.0,4010.0,20800.0,28700.0,40900.0,4160.0,20600.0,14550.0,14000.0,37346.0,28450.0,17000.0,52700.0
2023-04-20,25700.0,52600.0,20300.0,78000.0,68252.0,8070.0,62500.0,19750.0,34100.0,71900.0,58785.0,8000.0,12163.0,88300.0,76658.0,47000.0,4020.0,20800.0,28750.0,40900.0,4160.0,20500.0,14500.0,13909.0,37160.0,28450.0,17150.0,52900.0
2023-04-21,25600.0,52700.0,20829.0,76400.0,68166.0,7890.0,63000.0,19250.0,33700.0,70900.0,58002.0,7950.0,11844.0,87500.0,76361.0,46850.0,4000.0,20700.0,28600.0,41000.0,4010.0,20300.0,14300.0,14864.0,37532.0,28400.0,17100.0,52900.0
2023-04-24,25550.0,52600.0,20685.0,73300.0,67994.0,7600.0,63000.0,19100.0,33150.0,70500.0,56959.0,7950.0,12254.0,87900.0,75865.0,46400.0,3990.0,20650.0,28900.0,41000.0,4090.0,20400.0,14300.0,15273.0,37160.0,28250.0,16900.0,52400.0
2023-04-25,25050.0,52500.0,20300.0,71300.0,67393.0,7690.0,63000.0,18800.0,33100.0,69900.0,56524.0,8000.0,12027.0,88300.0,74873.0,45600.0,3970.0,21050.0,28500.0,42000.0,4100.0,20500.0,14200.0,15864.0,37160.0,28350.0,16200.0,52800.0
2023-04-26,25400.0,51900.0,20541.0,71400.0,67307.0,7590.0,63500.0,18900.0,32500.0,71000.0,55741.0,8000.0,12391.0,89400.0,74973.0,45850.0,3960.0,22000.0,28400.0,41950.0,4090.0,20700.0,14150.0,15637.0,37392.0,28300.0,16900.0,53000.0
2023-04-27,25150.0,50500.0,20348.0,72300.0,67307.0,7500.0,63500.0,19100.0,33650.0,69500.0,56002.0,8000.0,12437.0,90000.0,75072.0,44850.0,4020.0,21700.0,28350.0,41950.0,4070.0,20750.0,14200.0,15409.0,37439.0,28750.0,17500.0,53900.0
2023-04-28,25300.0,52100.0,20733.0,73100.0,66619.0,7620.0,63900.0,18900.0,33600.0,70000.0,57828.0,7950.0,12664.0,90500.0,76361.0,44900.0,4030.0,21650.0,28850.0,41500.0,4080.0,20950.0,14450.0,15455.0,38554.0,29800.0,18700.0,52600.0
2023-05-04,25150.0,51300.0,20926.0,70600.0,67479.0,7540.0,64300.0,18750.0,32800.0,68600.0,58089.0,7940.0,12528.0,88500.0,75468.0,45250.0,4040.0,21300.0,28250.0,41500.0,4070.0,20300.0,14550.0,14500.0,38368.0,30450.0,18900.0,50700.0
2023-05-05,24950.0,50700.0,20637.0,73000.0,67393.0,7510.0,64500.0,18850.0,32700.0,68800.0,57568.0,8000.0,12482.0,89800.0,75568.0,45900.0,3980.0,21450.0,27850.0,40950.0,4250.0,20550.0,14300.0,15046.0,38507.0,30200.0,19050.0,50000.0
2023-05-08,25650.0,50900.0,21455.0,74100.0,67479.0,7830.0,64800.0,18950.0,32950.0,70400.0,58089.0,8170.0,12664.0,93000.0,75270.0,46000.0,4100.0,21600.0,27900.0,41500.0,4270.0,21200.0,14600.0,15091.0,38739.0,29950.0,18850.0,50500.0
2023-05-09,25750.0,50600.0,21407.0,73600.0,67822.0,7780.0,64800.0,19100.0,33000.0,70700.0,57828.0,8180.0,12573.0,92300.0,74973.0,46000.0,4140.0,21800.0,28000.0,41000.0,4290.0,21900.0,14650.0,14864.0,38832.0,29500.0,18500.0,50700.0
2023-05-10,26350.0,50600.0,21647.0,73600.0,67908.0,8050.0,64600.0,19550.0,32950.0,70500.0,57741.0,8430.0,12938.0,92000.0,74576.0,45950.0,4260.0,21700.0,28250.0,40800.0,4590.0,21850.0,15100.0,14909.0,38925.0,29800.0,19150.0,50400.0
2023-05-11,26400.0,50500.0,21551.0,73800.0,67994.0,7950.0,64800.0,19350.0,33400.0,70000.0,57828.0,8300.0,12938.0,91000.0,74378.0,45700.0,4330.0,21750.0,28350.0,40800.0,4910.0,22300.0,15150.0,14955.0,38832.0,29950.0,20450.0,49500.0
2023-05-12,26800.0,51700.0,22369.0,74400.0,69198.0,8050.0,64700.0,19350.0,33300.0,69600.0,57481.0,8700.0,13029.0,92800.0,74378.0,46000.0,4230.0,22350.0,28400.0,40800.0,5050.0,22450.0,15100.0,14909.0,38925.0,30300.0,20650.0,49100.0
